7930,None,Tax Division; ,12-1086; 
7931,None,Civil Rights Division; ,12-1084; 
7932,None,Criminal Division; ,12-1082; 
7933,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,12-1081; 
7934,None,Civil Division; ,12-1080; 
7935,None,Tax Division; ,12-1079; 
7936,None,Criminal Division; ,12-1078; 
7937,None,Criminal Division; ,12-1077; 
7938,None,Antitrust Division; ,12-1076; 
7939,Servicemembers Initiative; ,Civil Rights Division; ,12-1075; 
7940,None,Criminal Division; ,12-1073; 
7941,None,Criminal Division; ,12-1072; 
7942,StopFraud; ,Antitrust Division; ,10-1071; 
7943,None,Civil Rights Division; Civil Rights - Educational Opportunities Section; ,12-1070; 
7944,None,Criminal Division; ,12-1069; 
7945,None,Civil Division; ,12-1068; 
7946,None,Office of the Attorney General; ,12-1067; 
7947,None,Office of the Attorney General; ,12-1066; 
7948,None,National Security Division (NSD); ,12-1064; 
7949,None,Criminal Division; ,12-1065; 
7950,None,Environment and Natural Resources Division; ,12-1063; 
7951,None,Criminal Division; ,12-1062; 
7952,Intellectual Property; ,Criminal Division; ,12-1061; 
7953,Hate Crimes; ,Civil Rights Division; ,12-1060; 
7954,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,12-1059; 
7955,None,Civil Rights Division; ,12-1058; 
7956,StopFraud; ,Criminal Division; ,12-1057; 
7957,None,Criminal Division; ,12-1056; 
7958,None,Criminal Division; ,12-1055; 
7959,None,Antitrust Division; ,12-1053; 
7960,None,Tax Division; ,12-1054; 
7961,None,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; ,12-1052; 
7962,None,Tax Division; ,12-1051; 
7963,None,Civil Rights Division; ,12-1049; 
7964,None,Criminal Division; ,12-1048; 
7965,None,Civil Division; ,12-1046; 
7966,Consumer Protection; ,Civil Division; ,12-1047; 
7967,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,12-1045; 
7968,Indian Country Law and Justice; ,Office of Public Affairs; ,12-1044; 
7969,None,Tax Division; ,12-1043; 
7970,None,Civil Rights Division; ,12-1042; 
7971,Consumer Protection; ,Civil Division; ,12-1041; 
7972,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,12-1040; 
7973,None,Environment and Natural Resources Division; ,12-1039; 
7974,None,Criminal Division; ,12-1038; 
7975,None,Environment and Natural Resources Division; ,12-1037; 
7976,None,Criminal Division; ,12-1035; 
7977,None,Civil Division; ,12-1036;
7978,None,Civil Rights Division; ,12-1034; 
7979,None,Criminal Division; ,12-1033;
